Transaction Key,Date Key,Customer Key,Bill To Customer Key,Supplier Key,Transaction Type Key,Payment Method Key,WWI Customer Transaction ID,WWI Supplier Transaction ID,WWI Invoice ID,WWI Purchase Order ID,Supplier Invoice Number,Total Excluding Tax,Tax Amount,Total Including Tax,Outstanding Balance,Is Finalized
80248,11/11/2015,0,0,0,1,0,278584,NULL,58373,NULL,NULL,388,58.2,446.2,0,1
80253,11/11/2015,0,0,0,1,0,278609,NULL,58378,NULL,NULL,1110.8,166.62,1277.42,0,1
80265,11/11/2015,0,0,0,1,0,278657,NULL,58390,NULL,NULL,3797,569.55,4366.55,0,1
80266,11/11/2015,0,0,0,1,0,278661,NULL,58391,NULL,NULL,492,73.8,565.8,0,1
80267,11/11/2015,0,0,0,1,0,278665,NULL,58392,NULL,NULL,207,31.05,238.05,0,1
80269,11/11/2015,0,0,0,1,0,278674,NULL,58394,NULL,NULL,415,62.25,477.25,0,1
80270,11/11/2015,0,0,0,1,0,278679,NULL,58395,NULL,NULL,289.25,43.39,332.64,0,1
80273,11/11/2015,0,0,0,1,0,278691,NULL,58398,NULL,NULL,5736,860.4,6596.4,0,1
80274,11/11/2015,0,0,0,1,0,278694,NULL,58399,NULL,NULL,1684,252.6,1936.6,0,1
80275,11/11/2015,0,0,0,1,0,278698,NULL,58400,NULL,NULL,3522.6,528.39,4050.99,0,1
80278,11/11/2015,0,0,0,1,0,278712,NULL,58403,NULL,NULL,1171,175.65,1346.65,0,1
80280,11/11/2015,0,0,0,1,0,278721,NULL,58405,NULL,NULL,658.75,98.81,757.56,0,1
80198,11/11/2015,0,0,0,1,0,278400,NULL,58331,NULL,NULL,400,60,460,0,1
80200,11/11/2015,0,0,0,1,0,278406,NULL,58333,NULL,NULL,430,64.5,494.5,0,1
80203,11/11/2015,0,0,0,1,0,278422,NULL,58336,NULL,NULL,7575,1136.25,8711.25,0,1
80206,11/11/2015,0,0,0,1,0,278432,NULL,58339,NULL,NULL,160,24,184,0,1
80207,11/11/2015,0,0,0,1,0,278437,NULL,58340,NULL,NULL,3300,495,3795,0,1
80208,11/11/2015,0,0,0,1,0,278442,NULL,58341,NULL,NULL,751.75,112.76,864.51,0,1
80209,11/11/2015,0,0,0,1,0,278445,NULL,58342,NULL,NULL,2228,334.2,2562.2,0,1
80210,11/11/2015,0,0,0,1,0,278449,NULL,58343,NULL,NULL,1593.6,239.04,1832.64,0,1
80212,11/11/2015,0,0,0,1,0,278458,NULL,58345,NULL,NULL,2096,314.4,2410.4,0,1
80213,11/11/2015,0,0,0,1,0,278462,NULL,58346,NULL,NULL,1806,270.9,2076.9,0,1
80214,11/11/2015,0,0,0,1,0,278466,NULL,58347,NULL,NULL,385,57.75,442.75,0,1
80215,11/11/2015,0,0,0,1,0,278470,NULL,58348,NULL,NULL,3199,479.85,3678.85,0,1
80216,11/11/2015,0,0,0,1,0,278474,NULL,58349,NULL,NULL,11393,1708.95,13101.95,0,1
80222,11/11/2015,0,0,0,1,0,278748,NULL,58411,NULL,NULL,863,129.45,992.45,0,1
80226,11/11/2015,0,0,0,1,0,278483,NULL,58351,NULL,NULL,1497,224.55,1721.55,0,1
80232,11/11/2015,0,0,0,1,0,278511,NULL,58357,NULL,NULL,1081.4,162.21,1243.61,0,1
80233,11/11/2015,0,0,0,1,0,278517,NULL,58358,NULL,NULL,1256,188.4,1444.4,0,1
80236,11/11/2015,0,0,0,1,0,278533,NULL,58361,NULL,NULL,3936,590.4,4526.4,0,1
80242,11/11/2015,0,0,0,1,0,278561,NULL,58367,NULL,NULL,2834,425.1,3259.1,0,1
80339,11/12/2015,0,0,0,1,0,278881,NULL,58434,NULL,NULL,2641.6,396.24,3037.84,0,1
80342,11/12/2015,0,0,0,1,0,278890,NULL,58437,NULL,NULL,1322,198.3,1520.3,0,1
80345,11/12/2015,0,0,0,1,0,278902,NULL,58440,NULL,NULL,277,41.55,318.55,0,1
80346,11/12/2015,0,0,0,1,0,278905,NULL,58441,NULL,NULL,7651,1147.65,8798.65,0,1
80347,11/12/2015,0,0,0,1,0,278909,NULL,58442,NULL,NULL,3054,458.1,3512.1,0,1
80348,11/12/2015,0,0,0,1,0,278915,NULL,58443,NULL,NULL,2637,395.55,3032.55,0,1
80350,11/12/2015,0,0,0,1,0,278924,NULL,58445,NULL,NULL,8082.25,1212.34,9294.59,0,1
80354,11/12/2015,0,0,0,1,0,278944,NULL,58449,NULL,NULL,3543,531.45,4074.45,0,1
80356,11/12/2015,0,0,0,1,0,278951,NULL,58451,NULL,NULL,3827,574.05,4401.05,0,1
80357,11/12/2015,0,0,0,1,0,278955,NULL,58452,NULL,NULL,5092,763.8,5855.8,0,1
80359,11/12/2015,0,0,0,1,0,278962,NULL,58454,NULL,NULL,277,41.55,318.55,0,1
80360,11/12/2015,0,0,0,1,0,278968,NULL,58455,NULL,NULL,3872,580.8,4452.8,0,1
80328,11/12/2015,0,0,0,1,0,278834,NULL,58423,NULL,NULL,1837,275.55,2112.55,0,1
80333,11/12/2015,0,0,0,1,0,278858,NULL,58428,NULL,NULL,1674,251.1,1925.1,0,1
80334,11/12/2015,0,0,0,1,0,278861,NULL,58429,NULL,NULL,312,46.8,358.8,0,1
80378,11/13/2015,0,0,0,1,0,279002,NULL,58457,NULL,NULL,1296,194.4,1490.4,0,1
80379,11/13/2015,0,0,0,1,0,279004,NULL,58458,NULL,NULL,525,78.75,603.75,0,1
80381,11/13/2015,0,0,0,1,0,279008,NULL,58460,NULL,NULL,432,64.8,496.8,0,1
80386,11/13/2015,0,0,0,1,0,279026,NULL,58465,NULL,NULL,1291.2,193.68,1484.88,0,1
80387,11/13/2015,0,0,0,1,0,279032,NULL,58466,NULL,NULL,694.5,104.18,798.68,0,1
80388,11/13/2015,0,0,0,1,0,279036,NULL,58467,NULL,NULL,1666.75,250.01,1916.76,0,1
80390,11/13/2015,0,0,0,1,0,279044,NULL,58469,NULL,NULL,398,59.7,457.7,0,1
80391,11/13/2015,0,0,0,1,0,279049,NULL,58470,NULL,NULL,1155,173.25,1328.25,0,1
80395,11/13/2015,0,0,0,1,0,279068,NULL,58474,NULL,NULL,3088,463.2,3551.2,0,1
80398,11/13/2015,0,0,0,1,0,279082,NULL,58477,NULL,NULL,182,27.3,209.3,0,1
80401,11/13/2015,0,0,0,1,0,279097,NULL,58480,NULL,NULL,5840,876,6716,0,1
80402,11/13/2015,0,0,0,1,0,279102,NULL,58481,NULL,NULL,2893.6,434.04,3327.64,0,1
80405,11/13/2015,0,0,0,1,0,279114,NULL,58484,NULL,NULL,138,20.7,158.7,0,1
80408,11/13/2015,0,0,0,1,0,279127,NULL,58487,NULL,NULL,5103,765.45,5868.45,0,1
80409,11/13/2015,0,0,0,1,0,279131,NULL,58488,NULL,NULL,2168,325.2,2493.2,0,1
80415,11/13/2015,0,0,0,1,0,279159,NULL,58494,NULL,NULL,4842.5,726.38,5568.88,0,1
80416,11/13/2015,0,0,0,1,0,279162,NULL,58495,NULL,NULL,9910,1486.5,11396.5,0,1
80418,11/13/2015,0,0,0,1,0,279171,NULL,58497,NULL,NULL,4056,608.4,4664.4,0,1
80421,11/13/2015,0,0,0,1,0,279185,NULL,58500,NULL,NULL,12456,1868.4,14324.4,0,1
80422,11/13/2015,0,0,0,1,0,279189,NULL,58501,NULL,NULL,1141,171.15,1312.15,0,1
80424,11/13/2015,0,0,0,1,0,279199,NULL,58503,NULL,NULL,1928.2,289.23,2217.43,0,1
80427,11/13/2015,0,0,0,1,0,279211,NULL,58506,NULL,NULL,6210,931.5,7141.5,0,1
80428,11/13/2015,0,0,0,1,0,279217,NULL,58507,NULL,NULL,7862.5,1179.38,9041.88,0,1
80430,11/13/2015,0,0,0,1,0,279224,NULL,58509,NULL,NULL,2022,303.3,2325.3,0,1
80432,11/13/2015,0,0,0,1,0,279232,NULL,58511,NULL,NULL,903.2,135.48,1038.68,0,1
80433,11/13/2015,0,0,0,1,0,279238,NULL,58512,NULL,NULL,2645,396.75,3041.75,0,1
80436,11/13/2015,0,0,0,1,0,279253,NULL,58515,NULL,NULL,4841,726.15,5567.15,0,1
80439,11/13/2015,0,0,0,1,0,279262,NULL,58518,NULL,NULL,2367,355.05,2722.05,0,1
80441,11/13/2015,0,0,0,1,0,279268,NULL,58520,NULL,NULL,1464,219.6,1683.6,0,1
80449,11/13/2015,0,0,0,1,0,279301,NULL,58528,NULL,NULL,2364,354.6,2718.6,0,1
80450,11/13/2015,0,0,0,1,0,279306,NULL,58529,NULL,NULL,2822.8,423.42,3246.22,0,1
80452,11/13/2015,0,0,0,1,0,279313,NULL,58531,NULL,NULL,347,52.05,399.05,0,1
80453,11/13/2015,0,0,0,1,0,279318,NULL,58532,NULL,NULL,3528,529.2,4057.2,0,1
80455,11/13/2015,0,0,0,1,0,279327,NULL,58534,NULL,NULL,2047,307.05,2354.05,0,1
80457,11/13/2015,0,0,0,1,0,279336,NULL,58536,NULL,NULL,7019,1052.85,8071.85,0,1
80460,11/13/2015,0,0,0,1,0,279346,NULL,58539,NULL,NULL,1099,164.85,1263.85,0,1
80461,11/13/2015,0,0,0,1,0,279352,NULL,58540,NULL,NULL,5487.8,823.17,6310.97,0,1
80464,11/13/2015,0,0,0,1,0,279366,NULL,58543,NULL,NULL,1635,245.25,1880.25,0,1
80469,11/13/2015,0,0,0,1,0,279390,NULL,58548,NULL,NULL,12166.8,1825.02,13991.82,0,1
80516,11/14/2015,0,0,0,1,0,279470,NULL,58557,NULL,NULL,271,40.65,311.65,0,1
80518,11/14/2015,0,0,0,1,0,279479,NULL,58559,NULL,NULL,1029,154.35,1183.35,0,1
80521,11/14/2015,0,0,0,1,0,279495,NULL,58562,NULL,NULL,2632,394.8,3026.8,0,1
80525,11/14/2015,0,0,0,1,0,279511,NULL,58566,NULL,NULL,379,56.85,435.85,0,1
80530,11/14/2015,0,0,0,1,0,279534,NULL,58571,NULL,NULL,3822.8,573.42,4396.22,0,1
80533,11/14/2015,0,0,0,1,0,279551,NULL,58574,NULL,NULL,539.3,80.9,620.2,0,1
80534,11/14/2015,0,0,0,1,0,279557,NULL,58575,NULL,NULL,3926,588.9,4514.9,0,1
80535,11/14/2015,0,0,0,1,0,279563,NULL,58576,NULL,NULL,3971,595.65,4566.65,0,1
80539,11/14/2015,0,0,0,1,0,279579,NULL,58580,NULL,NULL,1583,237.45,1820.45,0,1
80543,11/14/2015,0,0,0,1,0,279598,NULL,58584,NULL,NULL,1289,193.35,1482.35,0,1
80547,11/14/2015,0,0,0,1,0,279612,NULL,58588,NULL,NULL,4420,663,5083,0,1
80564,11/16/2015,0,0,0,1,0,279662,NULL,58592,NULL,NULL,1728,259.2,1987.2,0,1
80565,11/16/2015,0,0,0,1,0,279664,NULL,58593,NULL,NULL,1944,291.6,2235.6,0,1
80567,11/16/2015,0,0,0,1,0,279668,NULL,58595,NULL,NULL,532.8,79.92,612.72,0,1
80569,11/16/2015,0,0,0,1,0,279672,NULL,58597,NULL,NULL,648,97.2,745.2,0,1
80571,11/16/2015,0,0,0,1,0,279681,NULL,58599,NULL,NULL,3265,489.75,3754.75,0,1
80574,11/16/2015,0,0,0,1,0,279693,NULL,58602,NULL,NULL,5592,838.8,6430.8,0,1
80575,11/16/2015,0,0,0,1,0,279699,NULL,58603,NULL,NULL,1861.4,279.21,2140.61,0,1
80577,11/16/2015,0,0,0,1,0,279708,NULL,58605,NULL,NULL,3068.4,460.26,3528.66,0,1
80580,11/16/2015,0,0,0,1,0,279718,NULL,58608,NULL,NULL,247,37.05,284.05,0,1
80584,11/16/2015,0,0,0,1,0,279737,NULL,58612,NULL,NULL,1357,203.55,1560.55,0,1
80586,11/16/2015,0,0,0,1,0,279746,NULL,58614,NULL,NULL,1992,298.8,2290.8,0,1
80587,11/16/2015,0,0,0,1,0,279751,NULL,58615,NULL,NULL,4201,630.15,4831.15,0,1
80588,11/16/2015,0,0,0,1,0,279756,NULL,58616,NULL,NULL,731,109.65,840.65,0,1
80589,11/16/2015,0,0,0,1,0,279762,NULL,58617,NULL,NULL,13766,2064.9,15830.9,0,1
80590,11/16/2015,0,0,0,1,0,279765,NULL,58618,NULL,NULL,366.4,54.96,421.36,0,1
80591,11/16/2015,0,0,0,1,0,279769,NULL,58619,NULL,NULL,1626,243.9,1869.9,0,1
80592,11/16/2015,0,0,0,1,0,279775,NULL,58620,NULL,NULL,4848.5,727.28,5575.78,0,1
80597,11/16/2015,0,0,0,1,0,279794,NULL,58625,NULL,NULL,354,53.1,407.1,0,1
80603,11/16/2015,0,0,0,1,0,279821,NULL,58631,NULL,NULL,317,47.55,364.55,0,1
80605,11/16/2015,0,0,0,1,0,279830,NULL,58633,NULL,NULL,2460,369,2829,0,1
80630,11/17/2015,0,0,0,1,0,279872,NULL,58636,NULL,NULL,1296,194.4,1490.4,0,1
80631,11/17/2015,0,0,0,1,0,279874,NULL,58637,NULL,NULL,437.5,65.63,503.13,0,1
80633,11/17/2015,0,0,0,1,0,279878,NULL,58639,NULL,NULL,177.6,26.64,204.24,0,1
80634,11/17/2015,0,0,0,1,0,279880,NULL,58640,NULL,NULL,960,144,1104,0,1
80636,11/17/2015,0,0,0,1,0,279887,NULL,58642,NULL,NULL,3570,535.5,4105.5,0,1
80640,11/17/2015,0,0,0,1,0,279901,NULL,58646,NULL,NULL,196,29.4,225.4,0,1
80641,11/17/2015,0,0,0,1,0,279905,NULL,58647,NULL,NULL,799,119.85,918.85,0,1
80643,11/17/2015,0,0,0,1,0,279913,NULL,58649,NULL,NULL,64,9.6,73.6,0,1
80646,11/17/2015,0,0,0,1,0,279928,NULL,58652,NULL,NULL,577,86.55,663.55,0,1
80651,11/17/2015,0,0,0,1,0,279953,NULL,58657,NULL,NULL,920.5,138.08,1058.58,0,1
80653,11/17/2015,0,0,0,1,0,279963,NULL,58659,NULL,NULL,1378,206.7,1584.7,0,1
80654,11/17/2015,0,0,0,1,0,279969,NULL,58660,NULL,NULL,950.6,142.59,1093.19,0,1
80658,11/17/2015,0,0,0,1,0,279986,NULL,58664,NULL,NULL,5080,762,5842,0,1
80660,11/17/2015,0,0,0,1,0,279995,NULL,58666,NULL,NULL,160,24,184,0,1
80661,11/17/2015,0,0,0,1,0,279999,NULL,58667,NULL,NULL,229.5,34.43,263.93,0,1
80663,11/17/2015,0,0,0,1,0,280007,NULL,58669,NULL,NULL,4347,652.05,4999.05,0,1
80664,11/17/2015,0,0,0,1,0,280012,NULL,58670,NULL,NULL,1209,181.35,1390.35,0,1
80666,11/17/2015,0,0,0,1,0,280018,NULL,58672,NULL,NULL,157,23.55,180.55,0,1
80667,11/17/2015,0,0,0,1,0,280021,NULL,58673,NULL,NULL,193,28.95,221.95,0,1
80670,11/17/2015,0,0,0,1,0,280033,NULL,58676,NULL,NULL,1533.6,230.04,1763.64,0,1
80671,11/17/2015,0,0,0,1,0,280036,NULL,58677,NULL,NULL,398,59.7,457.7,0,1
80673,11/17/2015,0,0,0,1,0,280044,NULL,58679,NULL,NULL,229.6,34.44,264.04,0,1
80674,11/17/2015,0,0,0,1,0,280047,NULL,58680,NULL,NULL,280,42,322,0,1
80675,11/17/2015,0,0,0,1,0,280053,NULL,58681,NULL,NULL,1502.6,225.39,1727.99,0,1
80680,11/17/2015,0,0,0,1,0,280078,NULL,58686,NULL,NULL,2013.8,302.07,2315.87,0,1
80683,11/17/2015,0,0,0,1,0,280091,NULL,58689,NULL,NULL,1080,162,1242,0,1
80716,11/18/2015,0,0,0,1,0,280140,NULL,58694,NULL,NULL,216,32.4,248.4,0,1
80717,11/18/2015,0,0,0,1,0,280144,NULL,58695,NULL,NULL,1634,245.1,1879.1,0,1
80724,11/18/2015,0,0,0,1,0,280177,NULL,58702,NULL,NULL,2914.2,437.13,3351.33,0,1
80725,11/18/2015,0,0,0,1,0,280183,NULL,58703,NULL,NULL,4643,696.45,5339.45,0,1
80729,11/18/2015,0,0,0,1,0,280202,NULL,58707,NULL,NULL,520.8,78.12,598.92,0,1
80738,11/18/2015,0,0,0,1,0,280243,NULL,58716,NULL,NULL,139,20.85,159.85,0,1
80739,11/18/2015,0,0,0,1,0,280246,NULL,58717,NULL,NULL,464,69.6,533.6,0,1
80741,11/18/2015,0,0,0,1,0,280258,NULL,58719,NULL,NULL,1741.6,261.24,2002.84,0,1
80742,11/18/2015,0,0,0,1,0,280263,NULL,58720,NULL,NULL,869,130.35,999.35,0,1
80747,11/18/2015,0,0,0,1,0,280280,NULL,58725,NULL,NULL,2076.7,311.51,2388.21,0,1
80752,11/18/2015,0,0,0,1,0,280304,NULL,58730,NULL,NULL,2922,438.3,3360.3,0,1
80756,11/18/2015,0,0,0,1,0,280324,NULL,58734,NULL,NULL,3779,566.85,4345.85,0,1
80757,11/18/2015,0,0,0,1,0,280330,NULL,58735,NULL,NULL,2060.45,309.07,2369.52,0,1
80758,11/18/2015,0,0,0,1,0,280335,NULL,58736,NULL,NULL,769,115.35,884.35,0,1
80760,11/18/2015,0,0,0,1,0,280347,NULL,58738,NULL,NULL,10354,1553.1,11907.1,0,1
80764,11/18/2015,0,0,0,1,0,280364,NULL,58742,NULL,NULL,274,41.1,315.1,0,1
80765,11/18/2015,0,0,0,1,0,280367,NULL,58743,NULL,NULL,164,24.6,188.6,0,1
80766,11/18/2015,0,0,0,1,0,280373,NULL,58744,NULL,NULL,3247.5,487.13,3734.63,0,1
80767,11/18/2015,0,0,0,1,0,280379,NULL,58745,NULL,NULL,2742,411.3,3153.3,0,1
80768,11/18/2015,0,0,0,1,0,280382,NULL,58746,NULL,NULL,816,122.4,938.4,0,1
80769,11/18/2015,0,0,0,1,0,280385,NULL,58747,NULL,NULL,78,11.7,89.7,0,1
80773,11/18/2015,0,0,0,1,0,280401,NULL,58751,NULL,NULL,2200,330,2530,0,1
80775,11/18/2015,0,0,0,1,0,280412,NULL,58753,NULL,NULL,2756,413.4,3169.4,0,1
80782,11/18/2015,0,0,0,1,0,280443,NULL,58760,NULL,NULL,3110,466.5,3576.5,0,1
80783,11/18/2015,0,0,0,1,0,280449,NULL,58761,NULL,NULL,1376,206.4,1582.4,0,1
80784,11/18/2015,0,0,0,1,0,280453,NULL,58762,NULL,NULL,1276,191.4,1467.4,0,1
80786,11/18/2015,0,0,0,1,0,280460,NULL,58764,NULL,NULL,157.05,23.56,180.61,0,1
80788,11/18/2015,0,0,0,1,0,280472,NULL,58766,NULL,NULL,1398.75,209.81,1608.56,0,1
80789,11/18/2015,0,0,0,1,0,280476,NULL,58767,NULL,NULL,923,138.45,1061.45,0,1
80790,11/18/2015,0,0,0,1,0,280480,NULL,58768,NULL,NULL,792.6,118.89,911.49,0,1
80791,11/18/2015,0,0,0,1,0,280485,NULL,58769,NULL,NULL,4455,668.25,5123.25,0,1
80912,11/19/2015,0,0,0,1,0,280901,NULL,58857,NULL,NULL,605.2,90.78,695.98,0,1
80913,11/19/2015,0,0,0,1,0,280907,NULL,58858,NULL,NULL,1428,214.2,1642.2,0,1
80869,11/19/2015,0,0,0,1,0,280711,NULL,58814,NULL,NULL,475.6,71.34,546.94,0,1
80871,11/19/2015,0,0,0,1,0,280719,NULL,58816,NULL,NULL,291.2,43.68,334.88,0,1
80875,11/19/2015,0,0,0,1,0,280739,NULL,58820,NULL,NULL,2548,382.2,2930.2,0,1
80877,11/19/2015,0,0,0,1,0,280750,NULL,58822,NULL,NULL,2649.25,397.39,3046.64,0,1
80880,11/19/2015,0,0,0,1,0,280762,NULL,58825,NULL,NULL,2728,409.2,3137.2,0,1
80883,11/19/2015,0,0,0,1,0,280777,NULL,58828,NULL,NULL,422,63.3,485.3,0,1
80884,11/19/2015,0,0,0,1,0,280780,NULL,58829,NULL,NULL,2130,319.5,2449.5,0,1
80886,11/19/2015,0,0,0,1,0,280789,NULL,58831,NULL,NULL,876.1,131.42,1007.52,0,1
80890,11/19/2015,0,0,0,1,0,280808,NULL,58835,NULL,NULL,2468.8,370.32,2839.12,0,1
80894,11/19/2015,0,0,0,1,0,280826,NULL,58839,NULL,NULL,693.8,104.07,797.87,0,1
80897,11/19/2015,0,0,0,1,0,280844,NULL,58842,NULL,NULL,2465,369.75,2834.75,0,1
80903,11/19/2015,0,0,0,1,0,280869,NULL,58848,NULL,NULL,332,49.8,381.8,0,1
80904,11/19/2015,0,0,0,1,0,280872,NULL,58849,NULL,NULL,3710,556.5,4266.5,0,1
80911,11/19/2015,0,0,0,1,0,280898,NULL,58856,NULL,NULL,6396,959.4,7355.4,0,1
80832,11/19/2015,0,0,0,1,0,280564,NULL,58777,NULL,NULL,1296,194.4,1490.4,0,1
80834,11/19/2015,0,0,0,1,0,280568,NULL,58779,NULL,NULL,355.2,53.28,408.48,0,1
80837,11/19/2015,0,0,0,1,0,280578,NULL,58782,NULL,NULL,1592,238.8,1830.8,0,1
80838,11/19/2015,0,0,0,1,0,280581,NULL,58783,NULL,NULL,525,78.75,603.75,0,1
80839,11/19/2015,0,0,0,1,0,280584,NULL,58784,NULL,NULL,52,7.8,59.8,0,1
80843,11/19/2015,0,0,0,1,0,280604,NULL,58788,NULL,NULL,714,107.1,821.1,0,1
80844,11/19/2015,0,0,0,1,0,280606,NULL,58789,NULL,NULL,117,17.55,134.55,0,1
80845,11/19/2015,0,0,0,1,0,280609,NULL,58790,NULL,NULL,218,32.7,250.7,0,1
80847,11/19/2015,0,0,0,1,0,280618,NULL,58792,NULL,NULL,245,36.75,281.75,0,1
80850,11/19/2015,0,0,0,1,0,280629,NULL,58795,NULL,NULL,1052,157.8,1209.8,0,1
80853,11/19/2015,0,0,0,1,0,280640,NULL,58798,NULL,NULL,3271,490.65,3761.65,0,1
80856,11/19/2015,0,0,0,1,0,280652,NULL,58801,NULL,NULL,1430,214.5,1644.5,0,1
80858,11/19/2015,0,0,0,1,0,280661,NULL,58803,NULL,NULL,1390,208.5,1598.5,0,1
80860,11/19/2015,0,0,0,1,0,280670,NULL,58805,NULL,NULL,3378,506.7,3884.7,0,1
80862,11/19/2015,0,0,0,1,0,280679,NULL,58807,NULL,NULL,320,48,368,0,1
80946,11/20/2015,0,0,0,1,0,280954,NULL,58860,NULL,NULL,1080,162,1242,0,1
80955,11/20/2015,0,0,0,1,0,280979,NULL,58869,NULL,NULL,275,41.25,316.25,0,1
80958,11/20/2015,0,0,0,1,0,280991,NULL,58872,NULL,NULL,3203.6,480.54,3684.14,0,1
80959,11/20/2015,0,0,0,1,0,280997,NULL,58873,NULL,NULL,926,138.9,1064.9,0,1
80964,11/20/2015,0,0,0,1,0,281020,NULL,58878,NULL,NULL,885.6,132.84,1018.44,0,1
80969,11/20/2015,0,0,0,1,0,281044,NULL,58883,NULL,NULL,1784,267.6,2051.6,0,1
80980,11/20/2015,0,0,0,1,0,281090,NULL,58894,NULL,NULL,2600,390,2990,0,1
80985,11/20/2015,0,0,0,1,0,281113,NULL,58899,NULL,NULL,1851.75,277.76,2129.51,0,1
80988,11/20/2015,0,0,0,1,0,281125,NULL,58902,NULL,NULL,320,48,368,0,1
80990,11/20/2015,0,0,0,1,0,281133,NULL,58904,NULL,NULL,1840,276,2116,0,1
80991,11/20/2015,0,0,0,1,0,281138,NULL,58905,NULL,NULL,3355,503.25,3858.25,0,1
80992,11/20/2015,0,0,0,1,0,281142,NULL,58906,NULL,NULL,778,116.7,894.7,0,1
80993,11/20/2015,0,0,0,1,0,281147,NULL,58907,NULL,NULL,2513,376.95,2889.95,0,1
80994,11/20/2015,0,0,0,1,0,281150,NULL,58908,NULL,NULL,510,76.5,586.5,0,1
80997,11/20/2015,0,0,0,1,0,281163,NULL,58911,NULL,NULL,177,26.55,203.55,0,1
81004,11/20/2015,0,0,0,1,0,281191,NULL,58918,NULL,NULL,311,46.65,357.65,0,1
81005,11/20/2015,0,0,0,1,0,281195,NULL,58919,NULL,NULL,2587,388.05,2975.05,0,1
81007,11/20/2015,0,0,0,1,0,281203,NULL,58921,NULL,NULL,1587.6,238.14,1825.74,0,1
81008,11/20/2015,0,0,0,1,0,281208,NULL,58922,NULL,NULL,9553,1432.95,10985.95,0,1
81011,11/20/2015,0,0,0,1,0,281218,NULL,58925,NULL,NULL,1444.5,216.68,1661.18,0,1
81013,11/20/2015,0,0,0,1,0,281226,NULL,58927,NULL,NULL,2379,356.85,2735.85,0,1
81015,11/20/2015,0,0,0,1,0,281238,NULL,58929,NULL,NULL,743,111.45,854.45,0,1
81021,11/20/2015,0,0,0,1,0,281263,NULL,58935,NULL,NULL,383.4,57.51,440.91,0,1
81026,11/20/2015,0,0,0,1,0,281284,NULL,58940,NULL,NULL,717,107.55,824.55,0,1
81031,11/20/2015,0,0,0,1,0,281301,NULL,58945,NULL,NULL,2331,349.65,2680.65,0,1
81034,11/20/2015,0,0,0,1,0,281316,NULL,58948,NULL,NULL,185,27.75,212.75,0,1
81037,11/20/2015,0,0,0,1,0,281328,NULL,58951,NULL,NULL,955,143.25,1098.25,0,1
81038,11/20/2015,0,0,0,1,0,281334,NULL,58952,NULL,NULL,5104,765.6,5869.6,0,1
81040,11/20/2015,0,0,0,1,0,281343,NULL,58954,NULL,NULL,9885,1482.75,11367.75,0,1
81041,11/20/2015,0,0,0,1,0,281347,NULL,58955,NULL,NULL,202.4,30.36,232.76,0,1
81046,11/20/2015,0,0,0,1,0,281375,NULL,58960,NULL,NULL,7304,1095.6,8399.6,0,1
81049,11/20/2015,0,0,0,1,0,281388,NULL,58963,NULL,NULL,505,75.75,580.75,0,1
81050,11/20/2015,0,0,0,1,0,281391,NULL,58964,NULL,NULL,182,27.3,209.3,0,1
81090,11/21/2015,0,0,0,1,0,281456,NULL,58971,NULL,NULL,1424,213.6,1637.6,0,1
81093,11/21/2015,0,0,0,1,0,281470,NULL,58974,NULL,NULL,10836,1625.4,12461.4,0,1
81099,11/21/2015,0,0,0,1,0,281496,NULL,58980,NULL,NULL,1453.2,217.98,1671.18,0,1
81106,11/21/2015,0,0,0,1,0,281527,NULL,58987,NULL,NULL,1807.8,271.17,2078.97,0,1
81107,11/21/2015,0,0,0,1,0,281532,NULL,58988,NULL,NULL,11860,1779,13639,0,1
81110,11/21/2015,0,0,0,1,0,281544,NULL,58991,NULL,NULL,272,40.8,312.8,0,1
81112,11/21/2015,0,0,0,1,0,281552,NULL,58993,NULL,NULL,209.25,31.39,240.64,0,1
81113,11/21/2015,0,0,0,1,0,281557,NULL,58994,NULL,NULL,696,104.4,800.4,0,1
81128,11/23/2015,0,0,0,1,0,281595,NULL,58999,NULL,NULL,532.8,79.92,612.72,0,1
81130,11/23/2015,0,0,0,1,0,281599,NULL,59001,NULL,NULL,1296,194.4,1490.4,0,1
81131,11/23/2015,0,0,0,1,0,281601,NULL,59002,NULL,NULL,437.5,65.63,503.13,0,1
81133,11/23/2015,0,0,0,1,0,281605,NULL,59004,NULL,NULL,432,64.8,496.8,0,1
81134,11/23/2015,0,0,0,1,0,281609,NULL,59005,NULL,NULL,189,28.35,217.35,0,1
81135,11/23/2015,0,0,0,1,0,281614,NULL,59006,NULL,NULL,5360,804,6164,0,1
81138,11/23/2015,0,0,0,1,0,281628,NULL,59009,NULL,NULL,1821,273.15,2094.15,0,1
81139,11/23/2015,0,0,0,1,0,281633,NULL,59010,NULL,NULL,1702,255.3,1957.3,0,1
81140,11/23/2015,0,0,0,1,0,281637,NULL,59011,NULL,NULL,2034.9,305.24,2340.14,0,1
81145,11/23/2015,0,0,0,1,0,281661,NULL,59016,NULL,NULL,1134.75,170.21,1304.96,0,1
81148,11/23/2015,0,0,0,1,0,281671,NULL,59019,NULL,NULL,186.25,27.94,214.19,0,1
81203,11/23/2015,0,0,0,1,0,281915,NULL,59074,NULL,NULL,3046,456.9,3502.9,0,1
81204,11/23/2015,0,0,0,1,0,281920,NULL,59075,NULL,NULL,1269,190.35,1459.35,0,1
