Stock Item Key,Stock Item,Color,Selling Package,Buying Package,Brand,Size,Lead Time Days,Quantity Per Outer,Is Chiller Stock,Tax Rate,Unit Price,Recommended Retail Price,Typical Weight Per Unit,Cost Price,Stock Category,Subcategory,Manufacturing Country,Availability
449,Chocolate frogs 250g,No Color,Bag,Carton,Mattel,250g,3,24,TRUE,3,8.55,12.23,0.25,6.13,Clothing,T-Shirts,Germany,Backorder
450,Chocolate sharks 250g,No Color,Bag,Carton,Hasbro,250g,3,24,TRUE,3,8.55,12.23,0.25,4.85,Accessories,Computer Acc,Germany,In Stock
451,White chocolate snow balls 250g,No Color,Bag,Carton,Hasbro,250g,3,24,TRUE,3,8.55,12.23,0.25,6.55,Novelty,Gift Items,India,In Stock
452,White chocolate moon rocks 250g,No Color,Bag,Carton,Mattel,250g,3,24,TRUE,3,8.55,12.23,0.25,5.47,Novelty,Gift Items,India,Backorder
453,Ride on vintage American toy coupe (Black) 1/12 scale,Black,Blister Pack,Pack,Northwind,1/12 scale,14,1,FALSE,14,285,426.08,18,215.47,Toys,Action Figures,India,Backorder
454,Ride on vintage American toy coupe (Red) 1/12 scale,Red,Pack,Shrink Wrap,Northwind,1/12 scale,14,1,FALSE,14,285,426.08,18,188.19,Novelty,Gift Items,Vietnam,Backorder
455,RC big wheel monster truck with remote control (Black) 1/50 scale,Black,Blister Pack,Pack,Northwind,1/50 scale,14,1,FALSE,14,45,67.28,1.8,27.13,Toys,Action Figures,Germany,Backorder
456,RC vintage American toy coupe with remote control (Black) 1/50 scale,Black,Unit,Blister Pack,Northwind,1/50 scale,14,1,FALSE,14,30,44.85,1.7,18.37,Clothing,T-Shirts,China,In Stock
457,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Blister Pack,Unit,Northwind,1/50 scale,14,1,FALSE,14,30,44.85,1.7,23.2,Accessories,Computer Acc,China,In Stock
458,RC toy sedan car with remote control (Pink) 1/50 scale,Pink,Pack,Shrink Wrap,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,19.39,Clothing,T-Shirts,China,Backorder
459,RC toy sedan car with remote control (Yellow) 1/50 scale,Yellow,Shrink Wrap,Shrink Wrap,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,13.86,Accessories,Computer Acc,Vietnam,In Stock
460,RC toy sedan car with remote control (Green) 1/50 scale,Green,Unit,Pack,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,13.11,Equipment,Workshop Tools,Japan,Backorder
461,RC toy sedan car with remote control (Blue) 1/50 scale,Blue,Blister Pack,Blister Pack,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,18.49,Packing Materials,Shipping Supplies,India,Backorder
462,RC toy sedan car with remote control (Red) 1/50 scale,Red,Unit,Blister Pack,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,15.95,Toys,Action Figures,China,In Stock
463,RC toy sedan car with remote control (Black) 1/50 scale,Black,Shrink Wrap,Unit,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,18.87,Equipment,Workshop Tools,Japan,Backorder
464,RC vintage American toy coupe with remote control (Black) 1/50 scale,Black,Unit,Pack,Northwind,1/50 scale,14,1,FALSE,14,30,44.85,1.7,15.76,Accessories,Computer Acc,Germany,In Stock
465,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Pack,Pack,Northwind,1/50 scale,14,1,FALSE,14,30,44.85,1.7,20.58,Accessories,Computer Acc,China,In Stock
466,RC big wheel monster truck with remote control (Black) 1/50 scale,Black,Shrink Wrap,Shrink Wrap,Northwind,1/50 scale,14,1,FALSE,14,45,67.28,1.8,26.21,Clothing,T-Shirts,China,Backorder
467,RC toy sedan car with remote control (Black) 1/50 scale,Black,Shrink Wrap,Blister Pack,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,18.97,Toys,Action Figures,Japan,In Stock
468,RC toy sedan car with remote control (Red) 1/50 scale,Red,Unit,Blister Pack,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,14.89,Toys,Action Figures,India,Backorder
469,RC toy sedan car with remote control (Blue) 1/50 scale,Blue,Shrink Wrap,Unit,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,19.09,Toys,Action Figures,China,In Stock
470,RC toy sedan car with remote control (Green) 1/50 scale,Green,Unit,Pack,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,17.64,Clothing,T-Shirts,India,In Stock
471,RC toy sedan car with remote control (Yellow) 1/50 scale,Yellow,Blister Pack,Blister Pack,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,14.55,Packing Materials,Shipping Supplies,Germany,In Stock
472,RC toy sedan car with remote control (Pink) 1/50 scale,Pink,Unit,Unit,Northwind,1/50 scale,14,1,FALSE,14,25,37.38,1.5,17.3,Accessories,Computer Acc,India,Backorder
473,RC vintage American toy coupe with remote control (Red) 1/50 scale,Red,Blister Pack,Shrink Wrap,Northwind,1/50 scale,14,1,FALSE,14,30,44.85,1.7,20.54,Clothing,T-Shirts,Vietnam,In Stock
474,RC vintage American toy coupe with remote control (Black) 1/50 scale,Black,Shrink Wrap,Blister Pack,Northwind,1/50 scale,14,1,FALSE,14,30,44.85,1.7,23.36,Accessories,Computer Acc,Japan,In Stock
475,Ride on vintage American toy coupe (Black) 1/12 scale,Black,Blister Pack,Unit,Northwind,1/12 scale,14,1,FALSE,14,285,426.08,18,201.69,Packing Materials,Shipping Supplies,China,In Stock
476,Ride on vintage American toy coupe (Red) 1/12 scale,Red,Unit,Shrink Wrap,Northwind,1/12 scale,14,1,FALSE,14,285,426.08,18,179.12,Clothing,T-Shirts,India,In Stock
477,Halloween zombie mask (Light Brown) S,Light Brown,Shrink Wrap,Carton,Mattel,S,12,12,FALSE,12,18,26.91,0.3,10.83,Accessories,Computer Acc,Germany,In Stock
478,Halloween zombie mask (Light Brown) M,Light Brown,Shrink Wrap,Carton,LEGO,M,12,12,FALSE,12,18,26.91,0.3,10.85,Accessories,Computer Acc,Germany,In Stock
479,Halloween zombie mask (Light Brown) L,Light Brown,Unit,Carton,LEGO,L,12,12,FALSE,12,18,26.91,0.3,11.89,Packing Materials,Shipping Supplies,Japan,In Stock
480,Halloween zombie mask (Light Brown) XL,Light Brown,Pack,Carton,Sony,XL,12,12,FALSE,12,18,26.91,0.3,12.62,Clothing,T-Shirts,Vietnam,In Stock
481,Halloween skull mask (Gray) S,Steel Gray,Pack,Carton,Sony,S,12,12,FALSE,12,18,26.91,0.3,10.43,Clothing,T-Shirts,Japan,In Stock
482,Halloween skull mask (Gray) M,Steel Gray,Pack,Carton,Bandai,M,12,12,FALSE,12,18,26.91,0.3,12.52,Toys,Action Figures,China,Backorder
483,Halloween skull mask (Gray) L,Steel Gray,Pack,Carton,Bandai,L,12,12,FALSE,12,18,26.91,0.3,10.31,Equipment,Workshop Tools,Japan,In Stock
484,Halloween skull mask (Gray) XL,Steel Gray,Pack,Carton,Hasbro,XL,12,12,FALSE,12,18,26.91,0.3,14.24,Packing Materials,Shipping Supplies,India,In Stock
485,Pack of 12 action figures (variety),variety,Packet,Packet,Hasbro,Standard,2,1,FALSE,2,16,23.92,0.25,12.06,Toys,Action Figures,Germany,Backorder
486,Pack of 12 action figures (male),male,Packet,Packet,LEGO,Standard,2,1,FALSE,2,16,23.92,0.25,11.83,Equipment,Workshop Tools,Vietnam,In Stock
487,Pack of 12 action figures (female),female,Packet,Packet,Bandai,Standard,2,1,FALSE,2,16,23.92,0.25,10.41,Accessories,Computer Acc,China,In Stock
488,Ride on toy sedan car (Black) 1/12 scale,Black,Shrink Wrap,Unit,Northwind,1/12 scale,14,1,FALSE,14,230,343.85,15,167.58,Clothing,T-Shirts,Germany,In Stock
489,Ride on toy sedan car (Red) 1/12 scale,Red,Blister Pack,Unit,Northwind,1/12 scale,14,1,FALSE,14,230,343.85,15,125.46,Toys,Action Figures,Germany,In Stock
490,Ride on toy sedan car (Blue) 1/12 scale,Blue,Blister Pack,Shrink Wrap,Northwind,1/12 scale,14,1,FALSE,14,230,343.85,15,117.34,Toys,Action Figures,China,Backorder
491,Ride on toy sedan car (Green) 1/12 scale,Green,Pack,Blister Pack,Northwind,1/12 scale,14,1,FALSE,14,230,343.85,15,143.1,Clothing,T-Shirts,Germany,In Stock
492,Ride on toy sedan car (Yellow) 1/12 scale,Yellow,Shrink Wrap,Unit,Northwind,1/12 scale,14,1,FALSE,14,230,343.85,15,166.43,Clothing,T-Shirts,China,Backorder
493,Ride on toy sedan car (Pink) 1/12 scale,Pink,Shrink Wrap,Blister Pack,Northwind,1/12 scale,14,1,FALSE,14,230,343.85,15,119.01,Novelty,Gift Items,India,In Stock
494,Ride on vintage American toy coupe (Red) 1/12 scale,Red,Unit,Pack,Northwind,1/12 scale,14,1,FALSE,14,285,426.08,18,169.24,Toys,Action Figures,Japan,Backorder
495,Ride on vintage American toy coupe (Black) 1/12 scale,Black,Blister Pack,Unit,Northwind,1/12 scale,14,1,FALSE,14,285,426.08,18,163.78,Toys,Action Figures,China,Backorder
496,Ride on big wheel monster truck (Black) 1/12 scale,Black,Pack,Pack,Northwind,1/12 scale,14,1,FALSE,14,345,515.78,21,196.64,Packing Materials,Shipping Supplies,Germany,In Stock
497,Animal with big feet slippers (Brown) XL,Brown,Shrink Wrap,Unit,Sony,XL,12,1,FALSE,12,32,47.84,0.4,24.54,Packing Materials,Shipping Supplies,China,In Stock
498,Animal with big feet slippers (Brown) L,Brown,Shrink Wrap,Unit,Sony,L,12,1,FALSE,12,32,47.84,0.35,18.69,Novelty,Gift Items,Vietnam,Backorder
499,Animal with big feet slippers (Brown) M,Brown,Blister Pack,Unit,Hasbro,M,12,1,FALSE,12,32,47.84,0.35,16.82,Packing Materials,Shipping Supplies,India,In Stock
500,Animal with big feet slippers (Brown) S,Brown,Shrink Wrap,Unit,Sony,S,12,1,FALSE,12,32,47.84,0.35,18.3,Clothing,T-Shirts,Germany,In Stock
501,Furry gorilla with big eyes slippers (Black) XL,Black,Unit,Blister Pack,LEGO,XL,12,1,FALSE,12,32,47.84,0.4,18.57,Novelty,Gift Items,Japan,Backorder
502,Furry gorilla with big eyes slippers (Black) L,Black,Blister Pack,Shrink Wrap,LEGO,L,12,1,FALSE,12,32,47.84,0.35,21.13,Equipment,Workshop Tools,Vietnam,Backorder
503,Furry gorilla with big eyes slippers (Black) M,Black,Shrink Wrap,Blister Pack,Bandai,M,12,1,FALSE,12,32,47.84,0.35,18.01,Novelty,Gift Items,Germany,Backorder
504,Furry gorilla with big eyes slippers (Black) S,Black,Pack,Shrink Wrap,Mattel,S,12,1,FALSE,12,32,47.84,0.35,21.9,Novelty,Gift Items,China,In Stock
505,Plush shark slippers (Gray) XL,Steel Gray,Blister Pack,Pack,Hasbro,XL,12,1,FALSE,12,32,47.84,0.4,23.26,Accessories,Computer Acc,Vietnam,In Stock
506,Plush shark slippers (Gray) L,Steel Gray,Blister Pack,Unit,LEGO,L,12,1,FALSE,12,32,47.84,0.35,23.34,Clothing,T-Shirts,India,In Stock
507,Plush shark slippers (Gray) M,Steel Gray,Pack,Blister Pack,LEGO,M,12,1,FALSE,12,32,47.84,0.35,18.14,Toys,Action Figures,Vietnam,In Stock
508,Plush shark slippers (Gray) S,Steel Gray,Shrink Wrap,Shrink Wrap,LEGO,S,12,1,FALSE,12,32,47.84,0.35,20.98,Clothing,T-Shirts,Japan,In Stock
509,Ogre battery-powered slippers (Green) XL,Green,Shrink Wrap,Pack,Hasbro,XL,12,1,FALSE,12,32,47.84,0.4,23.15,Equipment,Workshop Tools,Japan,In Stock
510,Ogre battery-powered slippers (Green) L,Green,Shrink Wrap,Shrink Wrap,Sony,L,12,1,FALSE,12,32,47.84,0.35,24.2,Clothing,T-Shirts,Germany,In Stock
511,Ogre battery-powered slippers (Green) M,Green,Shrink Wrap,Unit,Bandai,M,12,1,FALSE,12,32,47.84,0.35,22.25,Packing Materials,Shipping Supplies,India,In Stock
512,Ogre battery-powered slippers (Green) S,Green,Shrink Wrap,Blister Pack,LEGO,S,12,1,FALSE,12,32,47.84,0.35,24.45,Clothing,T-Shirts,Japan,Backorder
513,Dinosaur battery-powered slippers (Green) XL,Green,Shrink Wrap,Unit,Hasbro,XL,12,1,FALSE,12,32,47.84,0.4,24.25,Equipment,Workshop Tools,India,In Stock
514,Dinosaur battery-powered slippers (Green) L,Green,Blister Pack,Unit,Bandai,L,12,1,FALSE,12,32,47.84,0.35,16.73,Packing Materials,Shipping Supplies,Japan,Backorder
515,Dinosaur battery-powered slippers (Green) M,Green,Pack,Pack,Bandai,M,12,1,FALSE,12,32,47.84,0.35,22.11,Clothing,T-Shirts,China,Backorder
516,Dinosaur battery-powered slippers (Green) S,Green,Blister Pack,Pack,Hasbro,S,12,1,FALSE,12,32,47.84,0.35,20.12,Accessories,Computer Acc,India,Backorder
517,Dinosaur battery-powered slippers (Green) S,Green,Pack,Unit,Mattel,S,12,1,FALSE,12,32,47.84,0.35,22.53,Toys,Action Figures,India,In Stock
518,Dinosaur battery-powered slippers (Green) M,Green,Blister Pack,Blister Pack,Sony,M,12,1,FALSE,12,32,47.84,0.35,20.48,Toys,Action Figures,China,In Stock
519,Dinosaur battery-powered slippers (Green) L,Green,Shrink Wrap,Shrink Wrap,Hasbro,L,12,1,FALSE,12,32,47.84,0.35,23.64,Packing Materials,Shipping Supplies,Vietnam,In Stock
520,Dinosaur battery-powered slippers (Green) XL,Green,Shrink Wrap,Unit,Sony,XL,12,1,FALSE,12,32,47.84,0.4,19.02,Packing Materials,Shipping Supplies,Germany,Backorder
521,Ogre battery-powered slippers (Green) S,Green,Unit,Pack,Bandai,S,12,1,FALSE,12,32,47.84,0.35,19.35,Accessories,Computer Acc,India,Backorder
522,Ogre battery-powered slippers (Green) M,Green,Blister Pack,Blister Pack,Hasbro,M,12,1,FALSE,12,32,47.84,0.35,20.32,Accessories,Computer Acc,Germany,In Stock
523,Ogre battery-powered slippers (Green) L,Green,Pack,Blister Pack,Mattel,L,12,1,FALSE,12,32,47.84,0.35,22.87,Novelty,Gift Items,India,In Stock
524,Ogre battery-powered slippers (Green) XL,Green,Pack,Pack,Bandai,XL,12,1,FALSE,12,32,47.84,0.4,23.51,Toys,Action Figures,Japan,In Stock
525,Plush shark slippers (Gray) S,Steel Gray,Shrink Wrap,Blister Pack,LEGO,S,12,1,FALSE,12,32,47.84,0.35,20.56,Equipment,Workshop Tools,Japan,In Stock
526,Plush shark slippers (Gray) M,Steel Gray,Unit,Shrink Wrap,Bandai,M,12,1,FALSE,12,32,47.84,0.35,20.02,Toys,Action Figures,Germany,Backorder
527,Plush shark slippers (Gray) L,Steel Gray,Blister Pack,Unit,Sony,L,12,1,FALSE,12,32,47.84,0.35,19.55,Clothing,T-Shirts,China,In Stock
528,Plush shark slippers (Gray) XL,Steel Gray,Blister Pack,Unit,LEGO,XL,12,1,FALSE,12,32,47.84,0.4,25.27,Novelty,Gift Items,Germany,In Stock
529,Furry gorilla with big eyes slippers (Black) S,Black,Pack,Unit,Mattel,S,12,1,FALSE,12,32,47.84,0.35,17.28,Novelty,Gift Items,Japan,In Stock
530,Furry gorilla with big eyes slippers (Black) M,Black,Blister Pack,Shrink Wrap,Sony,M,12,1,FALSE,12,32,47.84,0.35,18.74,Accessories,Computer Acc,India,In Stock
531,Furry gorilla with big eyes slippers (Black) L,Black,Pack,Pack,Sony,L,12,1,FALSE,12,32,47.84,0.35,25.01,Toys,Action Figures,China,In Stock
532,Furry gorilla with big eyes slippers (Black) XL,Black,Blister Pack,Pack,LEGO,XL,12,1,FALSE,12,32,47.84,0.4,22.08,Accessories,Computer Acc,India,In Stock
533,Animal with big feet slippers (Brown) S,Brown,Unit,Shrink Wrap,Hasbro,S,12,1,FALSE,12,32,47.84,0.35,23.77,Toys,Action Figures,Germany,In Stock
534,Animal with big feet slippers (Brown) M,Brown,Shrink Wrap,Shrink Wrap,Hasbro,M,12,1,FALSE,12,32,47.84,0.35,20.62,Toys,Action Figures,China,In Stock
535,Animal with big feet slippers (Brown) L,Brown,Shrink Wrap,Unit,Bandai,L,12,1,FALSE,12,32,47.84,0.35,22.24,Toys,Action Figures,Germany,In Stock
536,Animal with big feet slippers (Brown) XL,Brown,Pack,Blister Pack,Mattel,XL,12,1,FALSE,12,32,47.84,0.4,25.3,Packing Materials,Shipping Supplies,India,In Stock
537,USB food flash drive - dessert 10 drive variety pack,No Color,Packet,Packet,Mattel,Standard,14,1,FALSE,14,240,358.8,0.5,130.2,Toys,Action Figures,Germany,In Stock
538,USB food flash drive - fortune cookie,No Color,Blister Pack,Blister Pack,Sony,Standard,14,1,FALSE,14,32,47.84,0.05,20.6,Novelty,Gift Items,India,In Stock
539,USB food flash drive - shrimp cocktail,No Color,Shrink Wrap,Unit,Sony,Standard,14,1,FALSE,14,32,47.84,0.05,16.88,Equipment,Workshop Tools,Japan,In Stock
540,USB food flash drive - donut,No Color,Unit,Shrink Wrap,Sony,Standard,14,1,FALSE,14,32,47.84,0.05,17.17,Clothing,T-Shirts,Vietnam,In Stock
541,USB food flash drive - cookie,No Color,Unit,Shrink Wrap,Sony,Standard,14,1,FALSE,14,32,47.84,0.05,24.11,Novelty,Gift Items,India,In Stock
542,USB food flash drive - chocolate bar,No Color,Shrink Wrap,Unit,Hasbro,Standard,14,1,FALSE,14,32,47.84,0.05,16.65,Toys,Action Figures,Germany,Backorder
543,USB food flash drive - banana,No Color,Blister Pack,Shrink Wrap,LEGO,Standard,14,1,FALSE,14,32,47.84,0.05,17.11,Accessories,Computer Acc,Vietnam,In Stock
544,USB food flash drive - dim sum 10 drive variety pack,No Color,Packet,Packet,Hasbro,Standard,14,1,FALSE,14,240,358.8,0.5,125.55,Clothing,T-Shirts,China,In Stock
545,USB food flash drive - pizza slice,No Color,Blister Pack,Shrink Wrap,LEGO,Standard,14,1,FALSE,14,32,47.84,0.05,21.37,Novelty,Gift Items,China,In Stock
546,USB food flash drive - hot dog,No Color,Unit,Pack,Bandai,Standard,14,1,FALSE,14,32,47.84,0.05,16.58,Clothing,T-Shirts,Japan,Backorder
547,USB food flash drive - hamburger,No Color,Shrink Wrap,Pack,Sony,Standard,14,1,FALSE,14,32,47.84,0.05,24.12,Novelty,Gift Items,Japan,In Stock
548,USB food flash drive - sushi roll,No Color,Blister Pack,Shrink Wrap,Hasbro,Standard,14,1,FALSE,14,32,47.84,0.05,18.2,Equipment,Workshop Tools,Japan,In Stock
549,DBA joke mug - mind if I join you? (White),White,Unit,Blister Pack,Sony,Standard,12,1,FALSE,12,13,19.44,0.15,7.82,Accessories,Computer Acc,Vietnam,In Stock
550,DBA joke mug - mind if I join you? (Black),Black,Unit,Shrink Wrap,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,8.67,Clothing,T-Shirts,Japan,In Stock
551,DBA joke mug - daaaaaa-ta (White),White,Blister Pack,Pack,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,8.02,Toys,Action Figures,Germany,In Stock
552,DBA joke mug - daaaaaa-ta (Black),Black,Blister Pack,Pack,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,9.6,Equipment,Workshop Tools,Vietnam,In Stock
553,DBA joke mug - you might be a DBA if (White),White,Pack,Unit,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,6.71,Accessories,Computer Acc,China,In Stock
554,DBA joke mug - you might be a DBA if (Black),Black,Unit,Pack,Hasbro,Standard,12,1,FALSE,12,13,19.44,0.15,8.1,Accessories,Computer Acc,Vietnam,In Stock
555,DBA joke mug - it depends (White),White,Pack,Pack,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,9.64,Toys,Action Figures,Germany,In Stock
556,DBA joke mug - it depends (Black),Black,Blister Pack,Pack,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,7.3,Novelty,Gift Items,China,In Stock
557,DBA joke mug - I will get you in order (White),White,Blister Pack,Blister Pack,Mattel,Standard,12,1,FALSE,12,13,19.44,0.15,7.82,Toys,Action Figures,Germany,Backorder
558,DBA joke mug - I will get you in order (Black),Black,Pack,Pack,Hasbro,Standard,12,1,FALSE,12,13,19.44,0.15,7.28,Novelty,Gift Items,Germany,In Stock
559,DBA joke mug - SELECT caffeine FROM mug (White),White,Unit,Shrink Wrap,Sony,Standard,12,1,FALSE,12,13,19.44,0.15,8.62,Clothing,T-Shirts,China,In Stock
560,DBA joke mug - SELECT caffeine FROM mug (Black),Black,Blister Pack,Shrink Wrap,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,7.14,Accessories,Computer Acc,Vietnam,In Stock
561,DBA joke mug - two types of DBAs (White),White,Pack,Shrink Wrap,Sony,Standard,12,1,FALSE,12,13,19.44,0.15,8.58,Accessories,Computer Acc,Vietnam,In Stock
562,DBA joke mug - two types of DBAs (Black),Black,Blister Pack,Shrink Wrap,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,9.23,Novelty,Gift Items,Vietnam,In Stock
563,Developer joke mug - Oct 31 = Dec 25 (White),White,Shrink Wrap,Shrink Wrap,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,9.85,Packing Materials,Shipping Supplies,Japan,In Stock
564,Developer joke mug - Oct 31 = Dec 25 (Black),Black,Blister Pack,Pack,Sony,Standard,12,1,FALSE,12,13,19.44,0.15,10.04,Toys,Action Figures,Germany,In Stock
565,Developer joke mug - that's a hardware problem (White),White,Pack,Unit,Mattel,Standard,12,1,FALSE,12,13,19.44,0.15,8.61,Packing Materials,Shipping Supplies,Vietnam,Backorder
566,Developer joke mug - that's a hardware problem (Black),Black,Unit,Shrink Wrap,Hasbro,Standard,12,1,FALSE,12,13,19.44,0.15,6.74,Packing Materials,Shipping Supplies,Germany,In Stock
567,Developer joke mug - fun was unexpected at this time (White),White,Shrink Wrap,Shrink Wrap,Hasbro,Standard,12,1,FALSE,12,13,19.44,0.15,7.47,Toys,Action Figures,India,In Stock
568,Developer joke mug - fun was unexpected at this time (Black),Black,Shrink Wrap,Pack,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,9.79,Accessories,Computer Acc,Vietnam,In Stock
569,Developer joke mug - when your hammer is C++ (White),White,Shrink Wrap,Blister Pack,Mattel,Standard,12,1,FALSE,12,13,19.44,0.15,9.23,Packing Materials,Shipping Supplies,China,In Stock
570,Developer joke mug - when your hammer is C++ (Black),Black,Unit,Unit,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,8.35,Clothing,T-Shirts,China,Backorder
571,Developer joke mug - inheritance is the OO way to become wealthy (White),White,Shrink Wrap,Blister Pack,Mattel,Standard,12,1,FALSE,12,13,19.44,0.15,8.05,Toys,Action Figures,Vietnam,In Stock
572,Developer joke mug - inheritance is the OO way to become wealthy (Black),Black,Shrink Wrap,Pack,Hasbro,Standard,12,1,FALSE,12,13,19.44,0.15,9.01,Packing Materials,Shipping Supplies,Germany,In Stock
573,"Developer joke mug - (hip, hip, array) (White)",White,Shrink Wrap,Pack,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,7.78,Packing Materials,Shipping Supplies,Germany,In Stock
574,"Developer joke mug - (hip, hip, array) (Black)",Black,Pack,Blister Pack,Hasbro,Standard,12,1,FALSE,12,13,19.44,0.15,7.35,Accessories,Computer Acc,India,In Stock
575,Developer joke mug - understanding recursion requires understanding recursion (White),White,Unit,Shrink Wrap,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,6.97,Packing Materials,Shipping Supplies,Japan,In Stock
576,Developer joke mug - understanding recursion requires understanding recursion (Black),Black,Pack,Pack,Hasbro,Standard,12,1,FALSE,12,13,19.44,0.15,7.22,Equipment,Workshop Tools,Vietnam,In Stock
577,Developer joke mug - there are 10 types of people in the world (White),White,Pack,Pack,Hasbro,Standard,12,1,FALSE,12,13,19.44,0.15,8.53,Toys,Action Figures,China,In Stock
578,Developer joke mug - there are 10 types of people in the world (Black),Black,Unit,Pack,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,6.52,Accessories,Computer Acc,India,In Stock
579,Developer joke mug - a foo walks into a bar (White),White,Unit,Unit,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,8.71,Packing Materials,Shipping Supplies,Vietnam,In Stock
580,Developer joke mug - a foo walks into a bar (Black),Black,Shrink Wrap,Unit,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,7.3,Packing Materials,Shipping Supplies,Germany,In Stock
581,Developer joke mug - this code was generated by a tool (White),White,Shrink Wrap,Shrink Wrap,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,7.1,Toys,Action Figures,Vietnam,In Stock
582,Developer joke mug - this code was generated by a tool (Black),Black,Unit,Pack,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,8.18,Clothing,T-Shirts,Japan,In Stock
583,Developer joke mug - old C developers never die (White),White,Shrink Wrap,Blister Pack,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,6.61,Packing Materials,Shipping Supplies,Japan,In Stock
584,Developer joke mug - old C developers never die (Black),Black,Pack,Pack,LEGO,Standard,12,1,FALSE,12,13,19.44,0.15,9.94,Packing Materials,Shipping Supplies,Japan,Backorder
585,IT joke mug - keyboard not found … press F1 to continue (White),White,Unit,Shrink Wrap,Mattel,Standard,12,1,FALSE,12,13,19.44,0.15,7.13,Clothing,T-Shirts,China,In Stock
586,IT joke mug - keyboard not found … press F1 to continue (Black),Black,Pack,Unit,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,7.02,Toys,Action Figures,Germany,In Stock
587,IT joke mug - that behavior is by design (White),White,Shrink Wrap,Unit,Sony,Standard,12,1,FALSE,12,13,19.44,0.15,10.27,Clothing,T-Shirts,Vietnam,Backorder
588,IT joke mug - that behavior is by design (Black),Black,Pack,Blister Pack,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,6.93,Toys,Action Figures,Germany,In Stock
589,IT joke mug - hardware: part of the computer that can be kicked (White),White,Unit,Blister Pack,Sony,Standard,12,1,FALSE,12,13,19.44,0.15,9.11,Packing Materials,Shipping Supplies,China,In Stock
590,IT joke mug - hardware: part of the computer that can be kicked (Black),Black,Unit,Blister Pack,Bandai,Standard,12,1,FALSE,12,13,19.44,0.15,10.14,Toys,Action Figures,India,Backorder
591,USB food flash drive - sushi roll,No Color,Blister Pack,Pack,Bandai,Standard,14,1,FALSE,14,32,47.84,0.05,16.64,Accessories,Computer Acc,Japan,In Stock
592,USB food flash drive - hamburger,No Color,Shrink Wrap,Shrink Wrap,Hasbro,Standard,14,1,FALSE,14,32,47.84,0.05,24.47,Packing Materials,Shipping Supplies,China,In Stock
593,USB food flash drive - hot dog,No Color,Shrink Wrap,Pack,Sony,Standard,14,1,FALSE,14,32,47.84,0.05,18.38,Packing Materials,Shipping Supplies,Vietnam,In Stock
594,USB food flash drive - pizza slice,No Color,Unit,Unit,Hasbro,Standard,14,1,FALSE,14,32,47.84,0.05,22.41,Packing Materials,Shipping Supplies,China,In Stock
595,USB food flash drive - dim sum 10 drive variety pack,No Color,Packet,Packet,LEGO,Standard,14,1,FALSE,14,240,358.8,0.5,124.49,Packing Materials,Shipping Supplies,Japan,In Stock
596,USB food flash drive - banana,No Color,Blister Pack,Blister Pack,LEGO,Standard,14,1,FALSE,14,32,47.84,0.05,22.46,Novelty,Gift Items,Germany,In Stock
597,USB food flash drive - chocolate bar,No Color,Pack,Blister Pack,Mattel,Standard,14,1,FALSE,14,32,47.84,0.05,20.84,Novelty,Gift Items,China,In Stock
598,USB food flash drive - cookie,No Color,Shrink Wrap,Blister Pack,Bandai,Standard,14,1,FALSE,14,32,47.84,0.05,19.89,Accessories,Computer Acc,India,In Stock
599,USB food flash drive - donut,No Color,Pack,Shrink Wrap,Sony,Standard,14,1,FALSE,14,32,47.84,0.05,17.01,Toys,Action Figures,Vietnam,In Stock
